"VARIABLEID","TAXONID","VARELEMTID","VARUNITID","VARCONTXID","CREATED_AT","UPDATED_AT"
31240,29147,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31241,29148,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31248,29130,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31249,29137,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31283,29010,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31302,29169,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31307,5783,15,23,NA,"2024-04-10 11:40:03.030 +0200",NA
31351,29191,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31356,29207,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31453,29353,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31755,29486,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31816,29556,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31834,29566,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31904,1488,197,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31905,3091,197,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31921,29654,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31922,29123,197,19,NA,"2024-04-10 11:40:03.030 +0200",NA
31931,29666,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
32064,29799,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
32205,29996,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
32381,30420,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
32383,30427,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
32389,30435,128,19,NA,"2024-04-10 11:40:03.030 +0200",NA
32399,30444,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
32406,29053,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
32621,9681,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
32641,9721,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
32787,620,624,19,NA,"2024-04-10 11:40:03.030 +0200",NA
33875,32856,160,18,NA,"2024-04-10 11:40:03.030 +0200",NA
33876,32856,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
33877,32857,160,18,NA,"2024-04-10 11:40:03.030 +0200",NA
33878,32857,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
33879,32858,160,18,NA,"2024-04-10 11:40:03.030 +0200",NA
33880,32858,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
33881,32859,160,18,NA,"2024-04-10 11:40:03.030 +0200",NA
33882,32859,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
33883,32860,160,18,NA,"2024-04-10 11:40:03.030 +0200",NA
33884,32860,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
33886,5481,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
34501,522,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
34617,34175,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
34624,33282,128,19,NA,"2024-04-10 11:40:03.030 +0200",NA
34798,33540,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
34980,9546,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
35374,33545,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
35425,25930,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
36317,1062,671,19,NA,"2024-04-10 11:40:03.030 +0200",NA
36514,23725,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
36515,23723,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
36516,9947,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
36517,23937,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
36518,23735,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
36523,24857,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
36524,24848,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
36538,24846,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
36948,35102,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
37000,932,57,19,NA,"2024-04-10 11:40:03.030 +0200",NA
37001,932,56,15,NA,"2024-04-10 11:40:03.030 +0200",NA
37105,35034,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38226,29319,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38384,35073,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38539,9967,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38611,35320,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38612,23914,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38613,35323,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38614,35321,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38615,35322,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38616,23823,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38617,35326,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38618,27681,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38619,35327,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38620,35328,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38621,35329,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38622,35330,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38623,35331,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38624,27687,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38625,27676,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38626,35333,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38627,35334,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38628,35335,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38629,35336,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38630,27714,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
38677,35453,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38678,35452,NA,120,NA,"2024-04-10 11:40:03.030 +0200",NA
38679,27026,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38680,35446,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38681,27027,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38682,24860,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38683,24849,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38684,35434,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38687,35444,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38688,24861,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38689,24862,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38690,24850,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38691,24855,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38692,24851,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38693,35454,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38694,24852,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38695,24863,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38696,35439,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38697,35445,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38698,24847,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38699,24858,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38700,24859,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38701,35448,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38702,24864,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38703,35442,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38704,35435,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38706,35441,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38707,35436,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38708,35443,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38709,35437,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38710,35438,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38711,35440,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38712,35447,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38713,24854,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38714,35451,684,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38715,35450,684,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38716,24853,NA,119,NA,"2024-04-10 11:40:03.030 +0200",NA
38736,23802,685,23,NA,"2024-04-10 11:40:03.030 +0200",NA
38738,27852,685,35,NA,"2024-04-10 11:40:03.030 +0200",NA
38739,27851,685,35,NA,"2024-04-10 11:40:03.030 +0200",NA
38740,23803,685,23,NA,"2024-04-10 11:40:03.030 +0200",NA
38806,35467,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
41535,24597,258,19,NA,"2024-04-10 11:40:03.030 +0200",NA
41537,9742,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
42077,36791,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
42104,36840,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
42106,36842,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
42158,36922,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
42199,36994,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
42320,36704,243,19,NA,"2024-04-10 11:40:03.030 +0200",NA
42803,37440,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
42804,37449,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
42805,37446,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
42879,9841,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
42919,37487,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
42929,276,194,112,NA,"2024-04-10 11:40:03.030 +0200",NA
42973,27850,NA,125,NA,"2024-04-10 11:40:03.030 +0200",NA
43067,37666,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43072,37673,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43086,41691,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43096,37441,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43112,32869,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43191,37800,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43197,37807,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43204,9893,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43275,37843,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43276,37841,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43277,27783,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43278,37839,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43279,37840,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43280,9878,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43281,30622,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43282,37845,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43283,37838,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43284,37842,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43285,37846,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43311,37863,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43348,37921,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43349,37922,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43594,37883,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43595,37849,369,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43596,38031,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43597,38044,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43598,38028,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43599,38029,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43600,37882,728,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43601,38038,728,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43602,37880,545,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43603,38025,369,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43606,37881,369,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43607,38032,638,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43608,38033,638,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43609,38035,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43610,883,453,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43611,38042,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43612,1168,729,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43613,23729,369,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43614,29580,369,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43615,3322,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43616,3111,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43617,38037,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43618,38043,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43619,37877,366,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43620,27784,366,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43621,38022,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43623,38015,727,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43624,37887,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43625,3370,78,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43628,29256,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43629,38039,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43630,391,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43631,38030,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43634,38041,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43635,37885,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43636,37886,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43637,37879,366,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43638,4775,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43639,38023,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43640,37878,369,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43679,33441,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43729,1062,445,20,NA,"2024-04-10 11:40:03.030 +0200",NA
43730,1062,445,22,NA,"2024-04-10 11:40:03.030 +0200",NA
43733,37849,160,26,NA,"2024-04-10 11:40:03.030 +0200",NA
43734,37849,369,26,NA,"2024-04-10 11:40:03.030 +0200",NA
43735,37847,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43737,38101,78,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43739,27845,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43740,38103,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43741,27826,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43742,38109,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43743,38107,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43744,13969,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43745,13969,742,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43746,38139,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43747,38147,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43748,38148,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43749,38134,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43750,38149,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43752,38136,744,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43753,22156,745,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43754,38104,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43755,23495,746,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43756,2131,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43757,38086,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43758,2795,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43759,38069,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43760,2756,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43761,38063,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43762,38085,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43763,38092,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43764,23770,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43765,38089,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43766,38090,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43767,38080,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43768,38080,369,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43769,38091,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43770,23476,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43771,38093,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43772,23491,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43773,38046,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43774,1944,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43775,25834,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43777,38083,541,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43778,807,747,26,NA,"2024-04-10 11:40:03.030 +0200",NA
43780,38045,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43781,23795,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43782,38064,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43783,38065,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43784,38060,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43785,38046,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43786,38052,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43787,38068,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43788,38048,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43789,38069,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43790,38074,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43791,27784,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43792,38077,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43793,38049,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43794,38079,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43795,38067,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43796,38054,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43797,38080,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43798,38047,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43799,38070,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43800,9570,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43801,38055,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43802,38072,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43803,38056,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43804,38152,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43805,38066,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43806,38075,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43807,38086,366,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43808,38086,366,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43810,38202,369,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43811,38202,369,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43812,38201,369,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43813,5723,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43814,38230,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43815,38076,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43816,38163,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43817,1393,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43820,225,541,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43821,38216,541,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43822,3523,541,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43824,38223,541,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43825,4542,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43830,38169,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43831,38167,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43832,38225,366,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43833,38189,366,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43834,38226,366,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43835,38226,366,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43836,38161,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43837,38204,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43838,38228,369,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43839,38228,545,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43840,23476,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43841,38197,369,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43842,20639,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43843,38180,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43844,38092,369,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43845,2756,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43846,38183,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43847,38213,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43848,38214,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43849,5375,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43850,23770,453,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43851,38233,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43852,38194,541,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43853,38165,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43854,38227,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43855,38217,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43856,38212,541,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43857,38219,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43858,38220,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43859,38221,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43860,38208,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43861,38207,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43862,33061,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43863,38019,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43866,38229,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43867,38209,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43868,2913,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43869,38231,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43870,4917,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43871,29445,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43872,38162,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43873,5478,283,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43874,38199,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43875,33624,369,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43876,23495,729,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43877,23495,729,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43878,5481,749,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43879,38237,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43880,38236,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43881,38239,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43882,38235,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43883,38234,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43884,38238,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43885,38052,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43886,1943,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43887,38240,182,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43888,1725,244,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43889,38093,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43890,38076,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43891,38154,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43892,38155,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43893,38156,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43894,38241,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43895,46220,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43896,38160,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43897,38159,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43898,38157,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43900,31380,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43901,775,59,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43920,14071,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43921,20559,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43922,38347,658,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43923,38358,750,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43924,14069,750,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43925,38254,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43926,38256,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43927,38360,105,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43928,38336,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43929,38331,263,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43930,38340,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43931,38363,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43932,38339,263,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43933,38281,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43934,38258,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43935,38335,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43936,38353,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43937,38327,284,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43938,38271,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43939,38260,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43940,38272,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43941,18417,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43942,38311,284,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43943,38329,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43944,38322,742,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43945,38277,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43946,22338,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43947,38316,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43948,38338,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
